comment,label
知识点很丰富，课程讲授的思维方式对于我影响很深。,1
通过这次学习，我了解了计算机课程的复杂与奥妙，如果与老师悉心交流，我感受到了计算机先人崇高的智慧，我们应该向图灵等伟大的计算机人学习。感谢这次课程，能让我与李凤霞老师、陈宇峰老师等优秀计算机人沟通，能学这次课程，是我的荣幸。,1
挺不错的，相关知识全面，教师讲坛秘籍好评。,1
感觉有点难，但是很有趣,0
非常好 严谨性强 知识面广,1
认识到自己的不足，尽量弥补,1
单纯形法中两变量变换后变量系数应该怎么求怎么解释啊，,0
讲课还是比较认真的，跟下来能学到不少东西，就是有时候略显枯燥，有些作业题太过重复。,0
收获不大，没有感觉,0
默认五星好评（记得删括号）,1
虽然离视频录制已经隔了好几年了，但依旧感觉很够用，毫不过时，但还是希望看到战老师更新说一些更前沿的知识，对于计算机未来的展望,0
老师讲的真的特别棒！在课上听的不太明白的再在MOOC上重新听一遍就能很容易理解，而且每一章后都有习题，让我们对知识点有一个更加深入的了解。这门课简单介绍了计算机入门知识，对我们以后学习计算机有很大的帮助，也给我们打了一个很好的基础。,1
这个课内容充实，但还是需要继续的学习加深掌握,1
学习到更多的知识，对计算机有一个更好的理解,1
很好的课程，老师讲的很详细，强烈建议大家学习这门课。,1
这个课程给我带来了许多知识与欢乐，我很感谢这门课程的开设。,1
课程很详细，老师通过几个例子引申了许多C  的编程知识。,1
真的垃圾  登录都半天进步来,0
还不错，感觉学到了很多,1
因为是＂国家精品＂，所以只能给1星。如果不是，我愿意给3星。真的是太烂了，烂到极致。PPT Reader，没有一点逻辑过程，全程对着PPT念结论。尤其是张帼奋，差到极致，这都能当大学老师？糊弄人吧！黄炜老师还行吧，实验的那个男老师讲的最好！另一位老师还没听，不评价。实在是忍不了了。,0
可以学习许多新知识，对我们的发展有很多益处，觉的学习这一门学科很有必要,1
有很多国家精品课在里边儿，自己利用其中的一门课程巩固了大学计算机，还同时参加了一些自己感兴趣的课程，对我很有帮助呀,1
主要是这样学真的学不懂，浪费时间！,0
很棒，感觉学到了很多。,1
我觉得很不错，能够让我们学到除了课堂外的知识，也可以让我们了解到没有在课堂内听懂的知识。,1
通过老师传授的知识，让我·更加了解了计算机，不再是一无所知，让我更好的体会到了计算机的魅力，让我更加对计算机产生兴趣。老师讲课时生动形象，语言幽默风趣，处理恰当，与学生互动好，知识点归纳条理清晰，对同学们既热情又严格，给我们带来了无价的好处。,1
学到很多东西，对专业提升还很大,1
非常帮，了解了计算机的内部原理，进一步了解计算机。,1
学习面更广，知识面丰富了,1
在进多方面，查询多有不便，这方面可借鉴智慧树。手机端的使用有限制，希望能重视。讨论部分的水分太多，无意义。,0
网上教课模式非常好。内容丰富,1
前面有些题对我这种小菜鸟有点难，不过看完后要再看前面或者看看评论也没啥问题了。老师讲的很不错。感觉前面的完全的c语言新手还是不适合听的，不然会不理解的更多。我有一点vb基础，有些知识像是见过听起来没那么困难。,1
好，非常好，特别好,1
很厉害的课程，讲师们也非常细心，耐心,1
从中学到很多。有助于未来发展,1
讲课中学术性知识概念太多，缺乏典例，如果能够举例论证，那么学生就能够更容易理解，建议出字幕，听课中又要集中注意力看，又要集中注意力听，听课效率太低,0
学习使人进步，我感到非常充实,1
课程内容很不错，真正在讲比较专业的计算机该如何学习。,1
高清都就不了的画质,0
学习了《计算机科学导论》，让我懂得了用计算思维去思考和解决问题。,1
真棒，战老师太厉害了,1
这门课刚开始的时候觉得特别复杂，但是在学习过一段时间之后你就会发现很有意思，可以学到很多东西。,1
在课上可以更深入地了解计算机知识，更熟悉地掌握实验方法，老师讲得也非常好,1
老师讲的很清晰，提出的问题都能得到老师的及时解答，解决了我在计算机内在工作原理中很多不懂的知识，理解了什么是计算思维，谢谢老师。,1
非常精彩，老师讲完之后我对国家的发展有了进一步的认识。,1
授课方式挺好的，希望能够更加好,1
测试与作业部分的答题形式很不正常，希望能想正常的选择题一样，有个单选框点击的形式，而且设置的作业互评很没有意义。而且，每一课时里面包含的视频太多不利于学习，改进分配形式。希望改进。,0
习题很好～循序渐进。讲解的过程也很有效率。,1
可以的， 课程非常棒呢 哈哈,1
受益匪浅，深有启发。,1
正弦电路那人讲的什么东西？？？口音严重就算了，他不就是念了一遍ppt，什么玩意儿啊？？看来哪怕是浙大像翁恺这样的老师也是凤毛麟角，给予差评。,0
学到很多知识点，很有实际应用价值,1
还好吧，只是容易忘,0
这门课挺好的，介绍的知识挺有用的，有助于我们思维的提高。,1
继续前行。一定能理解的,1
emmmm为啥结课这么久会让我写评价。感觉很好。emmmmmmmmmm最喜欢赵老师讲的课。不知道为什么没有链表部分的知识,0
很好，非常有效果。,1
什么吗，那些学了那些没有学都不能看，这什么软件吗,0
感觉了解到了很多很多东西，以前都不知道的，或者仅仅是明白有这么一个东西，但是对于它的起源，原理是什么都不知道，，所以感觉收获很大！但是知识点太多了，很多基础都不懂，还得多多学习。,0
上课效率很高，老师将知识都系统化总结给我们，同时自己尝试也必不可少。继续加油！,1
有些东西没有讲得很细,0
学习到了很多之前没有接触到的关于计算机、算法、信息的知识。,1
还行吧，但感觉好像大部分在讲C语言,0
组原课程组的老师非常用心，这门MOOC非常棒，包括配套的实验也是极用心。,1
突然感觉计算机这门课程对我们的生活有着很大的帮助，我们要加以利用，为我们的生活带来方便，在以后，计算机会植入到我们生活中的方方面面，因此学好这门功课，我们责无旁贷。加油喽！！！,1
作为非计算机专业的学生 认为这个专业提高了自己的计算机思维,1
课程讲解很细致，举例子和类比也很贴切，容易理解。,1
资源很好，对学习有帮助,1
课都看完了 题目章节习题都做了 却只显示学习了25个课时,0
老师讲解细致、条理清晰，非常棒。只是自己还需多加练习。,1
讲的挺详细的，很实用。,1
软件和网站太卡，学习的实时进度无法跟进以及记录,0
老师讲课易懂，老师负责,1
非常棒，特别的有帮助,1
课程内容很详细，老师讲解细心有效，习题也可以有效帮我巩固学习内容。,1
教学新颖独特，很有吸引力。讲解生动有趣，易懂。,1
通过学习，掌握了很多知识。,1
课程变化多样，实用,1
没用 看书多好 多于形式少于内容 不利于构建社会主义和谐社会,0
很有启发性，对学习很有帮助,1
课堂很有趣，很容易学习,1
我目前正在准备考试，思维导图图对于学习很有 帮助，可以用到读书、听课，等很多方面。,1
老师的讲解详细，作业批改认真,1
计算机这门课程看似简单，实则蕴含着奥妙，所以我要更加努力，将理论与操作结合，争取学好这门课程,1
太假了，没人看，都是应付，浪费时间！,0
老师讲的非常耐心仔细，非常喜欢听老师讲解,1
慕课系统超级垃圾恶心死了,0
老师讲课的方式生动，结合了现代网络的发展，能够让我有深刻的理解,1
很详细又具体，自己却没有很认真。,1
有没有做了笔记的，能分享个链接吗？,0
非常荣幸能参加《计算机科学导论》这门课程，从这门课程里我学到了很多，受益匪浅。,1
